video,segment,start,startframe,end,endframe
Silverstrand_Aug2022_0026,64,63000,3780,64000,3840
Silverstrand_Aug2022_0026,65,64000,3840,65000,3900
Silverstrand_Aug2022_0026,66,65000,3900,66000,3960
Silverstrand_Aug2022_0026,67,66000,3960,67000,4020
Silverstrand_Aug2022_0026,68,67000,4020,68000,4080
Silverstrand_Aug2022_0026,69,68000,4080,69000,4140
Silverstrand_Aug2022_0026,70,69000,4140,70000,4200
Silverstrand_Aug2022_0026,71,70000,4200,71000,4260
Silverstrand_Aug2022_0026,72,71000,4260,72000,4320
Silverstrand_Aug2022_0026,73,72000,4320,73000,4380
Silverstrand_Aug2022_0026,74,73000,4380,74000,4440
Silverstrand_Aug2022_0026,75,74000,4440,75000,4500
Silverstrand_Aug2022_0026,76,75000,4500,76000,4560
Silverstrand_Aug2022_0026,77,76000,4560,77000,4620
Silverstrand_Aug2022_0026,78,77000,4620,78000,4680
Silverstrand_Aug2022_0026,79,78000,4680,79000,4740
Silverstrand_Aug2022_0026,80,79000,4740,80000,4800
Silverstrand_Aug2022_0026,81,80000,4800,81000,4860
Silverstrand_Aug2022_0026,82,81000,4860,82000,4920
Silverstrand_Aug2022_0026,83,82000,4920,83000,4980
Silverstrand_Aug2022_0026,84,83000,4980,84000,5040
Silverstrand_Aug2022_0026,85,84000,5040,85000,5100
Silverstrand_Aug2022_0026,86,85000,5100,86000,5160
Silverstrand_Aug2022_0026,87,86000,5160,87000,5220
Silverstrand_Aug2022_0026,88,87000,5220,88000,5280
Silverstrand_Aug2022_0026,89,88000,5280,89000,5340
Silverstrand_Aug2022_0026,90,89000,5340,90000,5400
Silverstrand_Aug2022_0026,91,90000,5400,91000,5460
Silverstrand_Aug2022_0026,92,91000,5460,92000,5520
Silverstrand_Aug2022_0026,93,92000,5520,93000,5580
Silverstrand_Aug2022_0026,94,93000,5580,94000,5640
Silverstrand_Aug2022_0026,95,94000,5640,95000,5700
Silverstrand_Aug2022_0026,96,95000,5700,96000,5760
Silverstrand_Aug2022_0026,97,96000,5760,97000,5820
Silverstrand_Aug2022_0026,98,97000,5820,98000,5880
Silverstrand_Aug2022_0026,99,98000,5880,99000,5940
Silverstrand_Aug2022_0026,100,99000,5940,100000,6000
Silverstrand_Aug2022_0026,101,100000,6000,101000,6060
Silverstrand_Aug2022_0026,102,101000,6060,102000,6120
Silverstrand_Aug2022_0026,103,102000,6120,103000,6180
Silverstrand_Aug2022_0026,104,103000,6180,104000,6240
Silverstrand_Aug2022_0026,105,104000,6240,105000,6300
Silverstrand_Aug2022_0026,106,105000,6300,106000,6360
Silverstrand_Aug2022_0026,107,106000,6360,107000,6420
Silverstrand_Aug2022_0026,108,107000,6420,108000,6480
Silverstrand_Aug2022_0026,109,108000,6480,109000,6540
Silverstrand_Aug2022_0026,110,109000,6540,110000,6600
Silverstrand_Aug2022_0026,111,110000,6600,111000,6660
Silverstrand_Aug2022_0026,112,111000,6660,112000,6720
Silverstrand_Aug2022_0026,113,112000,6720,113000,6780
Silverstrand_Aug2022_0026,114,113000,6780,114000,6840
Silverstrand_Aug2022_0026,115,114000,6840,115000,6900
Silverstrand_Aug2022_0026,116,115000,6900,116000,6960
Silverstrand_Aug2022_0026,117,116000,6960,117000,7020
Silverstrand_Aug2022_0026,118,117000,7020,118000,7080
Silverstrand_Aug2022_0026,119,118000,7080,119000,7140
Silverstrand_Aug2022_0026,120,119000,7140,120000,7200
Silverstrand_Aug2022_0026,121,120000,7200,121000,7260
Silverstrand_Aug2022_0026,122,121000,7260,122000,7320
Silverstrand_Aug2022_0026,123,122000,7320,123000,7380
Silverstrand_Aug2022_0026,124,123000,7380,124000,7440
Silverstrand_Aug2022_0026,125,124000,7440,125000,7500
Silverstrand_Aug2022_0026,126,125000,7500,126000,7560
Silverstrand_Aug2022_0026,127,126000,7560,127000,7620
Silverstrand_Aug2022_0026,128,127000,7620,128000,7680
Silverstrand_Aug2022_0026,129,128000,7680,129000,7740
Silverstrand_Aug2022_0026,130,129000,7740,130000,7800
Silverstrand_Aug2022_0026,131,130000,7800,131000,7860
Silverstrand_Aug2022_0026,132,131000,7860,132000,7920
Silverstrand_Aug2022_0026,133,132000,7920,133000,7980
Silverstrand_Aug2022_0026,134,133000,7980,134000,8040
Silverstrand_Aug2022_0026,135,134000,8040,135000,8100
Silverstrand_Aug2022_0026,136,135000,8100,136000,8160
Silverstrand_Aug2022_0026,137,136000,8160,137000,8220
Silverstrand_Aug2022_0026,138,137000,8220,138000,8280
Silverstrand_Aug2022_0026,139,138000,8280,139000,8340
Silverstrand_Aug2022_0026,140,139000,8340,140000,8400
Silverstrand_Aug2022_0026,141,140000,8400,141000,8460
Silverstrand_Aug2022_0026,142,141000,8460,142000,8520
Silverstrand_Aug2022_0026,143,142000,8520,143000,8580
Silverstrand_Aug2022_0026,144,143000,8580,144000,8640
Silverstrand_Aug2022_0026,145,144000,8640,145000,8700
Silverstrand_Aug2022_0026,146,145000,8700,146000,8760
Silverstrand_Aug2022_0026,147,146000,8760,147000,8820
Silverstrand_Aug2022_0026,148,147000,8820,148000,8880
Silverstrand_Aug2022_0026,149,148000,8880,149000,8940
Silverstrand_Aug2022_0026,150,149000,8940,150000,9000
Silverstrand_Aug2022_0026,151,150000,9000,151000,9060
Silverstrand_Aug2022_0026,152,151000,9060,152000,9120
Silverstrand_Aug2022_0026,153,152000,9120,153000,9180
Silverstrand_Aug2022_0026,154,153000,9180,154000,9240
Silverstrand_Aug2022_0026,155,154000,9240,155000,9300
Silverstrand_Aug2022_0026,156,155000,9300,156000,9360
Silverstrand_Aug2022_0026,157,156000,9360,157000,9420
Silverstrand_Aug2022_0026,158,157000,9420,158000,9480
Silverstrand_Aug2022_0026,159,158000,9480,159000,9540
Silverstrand_Aug2022_0026,160,159000,9540,160000,9600
Silverstrand_Aug2022_0026,161,160000,9600,161000,9660
Silverstrand_Aug2022_0026,162,161000,9660,162000,9720
Silverstrand_Aug2022_0026,163,162000,9720,163000,9780
Silverstrand_Aug2022_0026,164,163000,9780,164000,9840
Silverstrand_Aug2022_0026,165,164000,9840,165000,9900
Silverstrand_Aug2022_0026,166,165000,9900,166000,9960
Silverstrand_Aug2022_0026,167,166000,9960,167000,10020
Silverstrand_Aug2022_0026,168,167000,10020,168000,10080
Silverstrand_Aug2022_0026,169,168000,10080,169000,10140
Silverstrand_Aug2022_0026,170,169000,10140,170000,10200
Silverstrand_Aug2022_0026,171,170000,10200,171000,10260
Silverstrand_Aug2022_0026,172,171000,10260,172000,10320
Silverstrand_Aug2022_0026,173,172000,10320,173000,10380
Silverstrand_Aug2022_0026,174,173000,10380,174000,10440
Silverstrand_Aug2022_0026,175,174000,10440,175000,10500
Silverstrand_Aug2022_0026,176,175000,10500,176000,10560
Silverstrand_Aug2022_0026,177,176000,10560,177000,10620
Silverstrand_Aug2022_0026,178,177000,10620,178000,10680
Silverstrand_Aug2022_0026,179,178000,10680,179000,10740
Silverstrand_Aug2022_0026,180,179000,10740,180000,10800
Silverstrand_Aug2022_0026,181,180000,10800,181000,10860
Silverstrand_Aug2022_0026,182,181000,10860,182000,10920
Silverstrand_Aug2022_0026,183,182000,10920,183000,10980
Silverstrand_Aug2022_0026,184,183000,10980,184000,11040
Silverstrand_Aug2022_0026,185,184000,11040,185000,11100
Silverstrand_Aug2022_0026,186,185000,11100,186000,11160
Jeju_Jul2022_0039,1,0,0,1000,30
Jeju_Jul2022_0039,2,1000,30,2000,60
Jeju_Jul2022_0039,3,2000,60,3000,90
Jeju_Jul2022_0039,4,3000,90,4000,120
Jeju_Jul2022_0039,5,4000,120,5000,150
Jeju_Jul2022_0039,6,5000,150,6000,180
Jeju_Jul2022_0039,7,6000,180,7000,210
Jeju_Jul2022_0039,8,7000,210,8000,240
Jeju_Jul2022_0039,9,8000,240,9000,270
Jeju_Jul2022_0039,10,9000,270,10000,300
Jeju_Jul2022_0039,11,10000,300,11000,330
Jeju_Jul2022_0039,12,11000,330,12000,360
Jeju_Jul2022_0039,13,12000,360,13000,390
Jeju_Jul2022_0039,14,13000,390,14000,420
Jeju_Jul2022_0039,15,14000,420,15000,450
Jeju_Jul2022_0039,16,15000,450,16000,480
Jeju_Jul2022_0039,17,16000,480,17000,510
Jeju_Jul2022_0039,18,17000,510,18000,540
Jeju_Jul2022_0039,19,18000,540,19000,570
Jeju_Jul2022_0039,20,19000,570,20000,600
Jeju_Jul2022_0039,21,20000,600,21000,630
Jeju_Jul2022_0039,22,21000,630,22000,660
Jeju_Jul2022_0039,23,22000,660,22050,661
Keramas_Feb2020_0018,1,0,0,1000,30
Keramas_Feb2020_0018,2,1000,30,2000,60
Keramas_Feb2020_0018,3,2000,60,3000,90
Keramas_Feb2020_0018,4,3000,90,4000,120
Keramas_Feb2020_0018,5,4000,120,5000,150
Keramas_Feb2020_0018,6,5000,150,6000,180
Keramas_Feb2020_0018,7,6000,180,7000,210
Keramas_Feb2020_0018,8,7000,210,8000,240
Keramas_Feb2020_0018,9,8000,240,9000,270
Keramas_Feb2020_0018,10,9000,270,10000,300
Keramas_Feb2020_0018,11,10000,300,11000,330
Keramas_Feb2020_0018,12,11000,330,12000,360
Keramas_Feb2020_0018,13,12000,360,13000,390
Keramas_Feb2020_0018,14,13000,390,14000,420
Keramas_Feb2020_0018,15,14000,420,15000,450
Keramas_Feb2020_0018,16,15000,450,15250,457
NusaPenida_Jul2022_0003,1,0,0,1000,29
NusaPenida_Jul2022_0003,2,1000,29,2000,59
NusaPenida_Jul2022_0003,3,2000,59,3000,89
NusaPenida_Jul2022_0003,4,3000,89,4000,119
NusaPenida_Jul2022_0003,5,4000,119,5000,149
NusaPenida_Jul2022_0003,6,5000,149,6000,179
NusaPenida_Jul2022_0003,7,6000,179,7000,209
NusaPenida_Jul2022_0003,8,7000,209,8000,239
NusaPenida_Jul2022_0003,9,8000,239,9000,269
NusaPenida_Jul2022_0003,10,9000,269,9940,297
Tulamben_Jun2022_0058,1,0,0,1000,29
Tulamben_Jun2022_0058,2,1000,29,2000,59
Tulamben_Jun2022_0058,3,2000,59,2070,62
Lembeh_Jul2013_0005,1,0,0,1000,23
Lembeh_Jul2013_0005,2,1000,23,2000,47
Lembeh_Jul2013_0005,3,2000,47,3000,71
Lembeh_Jul2013_0005,4,3000,71,4000,95
Lembeh_Jul2013_0005,5,4000,95,5000,119
Lembeh_Jul2013_0005,6,5000,119,6000,143
Lembeh_Jul2013_0005,7,6000,143,7000,167
Lembeh_Jul2013_0005,8,7000,167,8000,191
Lembeh_Jul2013_0005,9,8000,191,9000,215
Lembeh_Jul2013_0005,10,9000,215,10000,239
Lembeh_Jul2013_0005,11,10000,239,11000,263
Lembeh_Jul2013_0005,12,11000,263,12000,287
Lembeh_Jul2013_0005,13,12000,287,13000,311
Lembeh_Jul2013_0005,14,13000,311,14000,335
Lembeh_Jul2013_0005,15,14000,335,15000,359
Lembeh_Jul2013_0005,16,15000,359,16000,383
Lembeh_Jul2013_0005,17,16000,383,17000,407
Lembeh_Jul2013_0005,18,17000,407,18000,431
Lembeh_Jul2013_0005,19,18000,431,19000,455
Lembeh_Jul2013_0005,20,19000,455,20000,479
Lembeh_Jul2013_0005,21,20000,479,21000,503
Lembeh_Jul2013_0005,22,21000,503,22000,527
Lembeh_Jul2013_0005,23,22000,527,23000,551
Lembeh_Jul2013_0005,24,23000,551,24000,575
Lembeh_Jul2013_0005,25,24000,575,25000,599
Lembeh_Jul2013_0005,26,25000,599,26000,623
Lembeh_Jul2013_0005,27,26000,623,27000,647
Lembeh_Jul2013_0005,28,27000,647,28000,671
Lembeh_Jul2013_0005,29,28000,671,29000,695
Lembeh_Jul2013_0005,30,29000,695,30000,719
Lembeh_Jul2013_0005,31,30000,719,31000,743
Lembeh_Jul2013_0005,32,31000,743,32000,767
Lembeh_Jul2013_0005,33,32000,767,33000,791
Lembeh_Jul2013_0005,34,33000,791,34000,815
Lembeh_Jul2013_0005,35,34000,815,35000,839
Lembeh_Jul2013_0005,36,35000,839,36000,863
Lembeh_Jul2013_0005,37,36000,863,37000,887
Lembeh_Jul2013_0005,38,37000,887,38000,911
Lembeh_Jul2013_0005,39,38000,911,39000,935
Lembeh_Jul2013_0005,40,39000,935,40000,959
Lembeh_Jul2013_0005,41,40000,959,41000,983
NusaPenida_Jul2022_0094,1,0,0,1000,29
NusaPenida_Jul2022_0094,2,1000,29,2000,59
NusaPenida_Jul2022_0094,3,2000,59,3000,89
NusaPenida_Jul2022_0094,4,3000,89,4000,119
NusaPenida_Jul2022_0094,5,4000,119,5000,149
NusaPenida_Jul2022_0094,6,5000,149,6000,179
NusaPenida_Jul2022_0094,7,6000,179,7000,209
NusaPenida_Jul2022_0094,8,7000,209,8000,239
NusaPenida_Jul2022_0094,9,8000,239,9000,269
NusaPenida_Jul2022_0094,10,9000,269,10000,299
NusaPenida_Jul2022_0094,11,10000,299,11000,329
NusaPenida_Jul2022_0094,12,11000,329,12000,359
NusaPenida_Jul2022_0094,13,12000,359,13000,389
NusaPenida_Jul2022_0094,14,13000,389,14000,419
NusaPenida_Jul2022_0094,15,14000,419,15000,449
NusaPenida_Jul2022_0094,16,15000,449,16000,479
NusaPenida_Jul2022_0094,17,16000,479,17000,509
NusaPenida_Jul2022_0094,18,17000,509,18000,539
NusaPenida_Jul2022_0094,19,18000,539,19000,569
NusaPenida_Jul2022_0094,20,19000,569,20000,599
NusaPenida_Jul2022_0094,21,20000,599,21000,629
NusaPenida_Jul2022_0094,22,21000,629,22000,659
NusaPenida_Jul2022_0094,23,22000,659,23000,689
NusaPenida_Jul2022_0094,24,23000,689,24000,719
NusaPenida_Jul2022_0094,25,24000,719,25000,749
NusaPenida_Jul2022_0094,26,25000,749,26000,779
NusaPenida_Jul2022_0094,27,26000,779,27000,809
NusaPenida_Jul2022_0094,28,27000,809,28000,839
NusaPenida_Jul2022_0094,29,28000,839,29000,869
NusaPenida_Jul2022_0094,30,29000,869,30000,899
NusaPenida_Jul2022_0094,31,30000,899,31000,929
NusaPenida_Jul2022_0094,32,31000,929,32000,959
NusaPenida_Jul2022_0094,33,32000,959,33000,989
NusaPenida_Jul2022_0094,34,33000,989,34000,1018
NusaPenida_Jul2022_0094,35,34000,1018,35000,1048
NusaPenida_Jul2022_0094,36,35000,1048,36000,1078
NusaPenida_Jul2022_0094,37,36000,1078,37000,1108
NusaPenida_Jul2022_0094,38,37000,1108,38000,1138
NusaPenida_Jul2022_0094,39,38000,1138,39000,1168
NusaPenida_Jul2022_0094,40,39000,1168,40000,1198
NusaPenida_Jul2022_0094,41,40000,1198,41000,1228
NusaPenida_Jul2022_0094,42,41000,1228,42000,1258
NusaPenida_Jul2022_0094,43,42000,1258,43000,1288
NusaPenida_Jul2022_0094,44,43000,1288,44000,1318
NusaPenida_Jul2022_0094,45,44000,1318,45000,1348
PhuQuoc1_Jun2022_0058,1,0,0,1000,29
PhuQuoc1_Jun2022_0058,2,1000,29,2000,59
PhuQuoc1_Jun2022_0058,3,2000,59,3000,89
PhuQuoc1_Jun2022_0058,4,3000,89,4000,119
PhuQuoc1_Jun2022_0058,5,4000,119,5000,149
PhuQuoc1_Jun2022_0058,6,5000,149,6000,179
PhuQuoc1_Jun2022_0058,7,6000,179,7000,209
PhuQuoc1_Jun2022_0058,8,7000,209,8000,239
PhuQuoc1_Jun2022_0058,9,8000,239,9000,269
PhuQuoc1_Jun2022_0058,10,9000,269,10000,299
PhuQuoc1_Jun2022_0058,11,10000,299,11000,329
PhuQuoc1_Jun2022_0058,12,11000,329,12000,359
PhuQuoc1_Jun2022_0058,13,12000,359,13000,389
PhuQuoc1_Jun2022_0058,14,13000,389,14000,419
PhuQuoc1_Jun2022_0058,15,14000,419,15000,449
PhuQuoc1_Jun2022_0058,16,15000,449,16000,479
PhuQuoc1_Jun2022_0058,17,16000,479,17000,509
PhuQuoc1_Jun2022_0058,18,17000,509,18000,539
PhuQuoc1_Jun2022_0058,19,18000,539,19000,569
PhuQuoc1_Jun2022_0058,20,19000,569,20000,599
PhuQuoc1_Jun2022_0058,21,20000,599,21000,629
PhuQuoc1_Jun2022_0058,22,21000,629,22000,659
PhuQuoc1_Jun2022_0058,23,22000,659,23000,689
PhuQuoc1_Jun2022_0058,24,23000,689,24000,719
PhuQuoc1_Jun2022_0058,25,24000,719,25000,749
PhuQuoc1_Jun2022_0058,26,25000,749,26000,779
PhuQuoc1_Jun2022_0058,27,26000,779,27000,809
PhuQuoc1_Jun2022_0058,28,27000,809,28000,839
PhuQuoc1_Jun2022_0058,29,28000,839,29000,869
PhuQuoc1_Jun2022_0058,30,29000,869,30000,899
PhuQuoc1_Jun2022_0058,31,30000,899,31000,929
PhuQuoc1_Jun2022_0058,32,31000,929,32000,959
PhuQuoc1_Jun2022_0058,33,32000,959,33000,989
PhuQuoc1_Jun2022_0058,34,33000,989,34000,1018
PhuQuoc1_Jun2022_0058,35,34000,1018,35000,1048
Tulamben2_Jun2022_0010,1,0,0,1000,29
Tulamben2_Jun2022_0010,2,1000,29,2000,59
Tulamben2_Jun2022_0010,3,2000,59,3000,89
Tulamben2_Jun2022_0010,4,3000,89,4000,119
Tulamben2_Jun2022_0010,5,4000,119,5000,149
Tulamben2_Jun2022_0010,6,5000,149,6000,179
Tulamben2_Jun2022_0010,7,6000,179,7000,209
Tulamben2_Jun2022_0010,8,7000,209,8000,239
Tulamben2_Jun2022_0010,9,8000,239,9000,269
Tulamben2_Jun2022_0010,10,9000,269,10000,299
Tulamben2_Jun2022_0010,11,10000,299,11000,329
Tulamben2_Jun2022_0010,12,11000,329,12000,359
Tulamben2_Jun2022_0010,13,12000,359,13000,389
Tulamben2_Jun2022_0010,14,13000,389,14000,419
Tulamben2_Jun2022_0010,15,14000,419,15000,449
Tulamben2_Jun2022_0010,16,15000,449,16000,479
Tulamben2_Jun2022_0010,17,16000,479,17000,509
Tulamben2_Jun2022_0010,18,17000,509,18000,539
Tulamben2_Jun2022_0010,19,18000,539,19000,569
Tulamben2_Jun2022_0010,20,19000,569,20000,599
Tulamben2_Jun2022_0010,21,20000,599,21000,629
Tulamben2_Jun2022_0010,22,21000,629,22000,659
Tulamben2_Jun2022_0010,23,22000,659,23000,689
Tulamben2_Jun2022_0010,24,23000,689,24000,719
Tulamben2_Jun2022_0010,25,24000,719,25000,749
Tulamben2_Jun2022_0010,26,25000,749,25430,762
Oahu_Jul2022_0011,1,0,0,1000,29
Oahu_Jul2022_0011,2,1000,29,2000,59
Oahu_Jul2022_0011,3,2000,59,3000,89
Oahu_Jul2022_0011,4,3000,89,4000,119
Oahu_Jul2022_0011,5,4000,119,5000,149
Oahu_Jul2022_0011,6,5000,149,6000,179
Oahu_Jul2022_0011,7,6000,179,7000,209
Oahu_Jul2022_0011,8,7000,209,8000,239
Oahu_Jul2022_0011,9,8000,239,9000,269
Oahu_Jul2022_0011,10,9000,269,10000,299
Oahu_Jul2022_0011,11,10000,299,11000,329
Oahu_Jul2022_0011,12,11000,329,12000,359
Oahu_Jul2022_0011,13,12000,359,13000,389
Oahu_Jul2022_0011,14,13000,389,14000,419
Oahu_Jul2022_0011,15,14000,419,15000,449
Oahu_Jul2022_0011,16,15000,449,16000,479
Oahu_Jul2022_0011,17,16000,479,17000,509
Oahu_Jul2022_0011,18,17000,509,18000,539
Oahu_Jul2022_0011,19,18000,539,19000,569
Oahu_Jul2022_0011,20,19000,569,20000,599
Oahu_Jul2022_0011,21,20000,599,20020,599
NusaPenida_Jul2022_0115,1,0,0,1000,29
NusaPenida_Jul2022_0115,2,1000,29,2000,59
NusaPenida_Jul2022_0115,3,2000,59,3000,89
NusaPenida_Jul2022_0115,4,3000,89,4000,119
NusaPenida_Jul2022_0115,5,4000,119,5000,149
NusaPenida_Jul2022_0115,6,5000,149,6000,179
NusaPenida_Jul2022_0115,7,6000,179,7000,209
NusaPenida_Jul2022_0115,8,7000,209,8000,239
NusaPenida_Jul2022_0115,9,8000,239,9000,269
NusaPenida_Jul2022_0115,10,9000,269,10000,299
NusaPenida_Jul2022_0115,11,10000,299,11000,329
NusaPenida_Jul2022_0115,12,11000,329,12000,359
NusaPenida_Jul2022_0115,13,12000,359,13000,389
NusaPenida_Jul2022_0115,14,13000,389,14000,419
NusaPenida_Jul2022_0115,15,14000,419,15000,449
NusaPenida_Jul2022_0115,16,15000,449,16000,479
NusaPenida_Jul2022_0115,17,16000,479,17000,509
NusaPenida_Jul2022_0115,18,17000,509,18000,539
NusaPenida_Jul2022_0115,19,18000,539,19000,569
NusaPenida_Jul2022_0115,20,19000,569,20000,599
NusaPenida_Jul2022_0115,21,20000,599,21000,629
NusaPenida_Jul2022_0115,22,21000,629,22000,659
NusaPenida_Jul2022_0115,23,22000,659,23000,689
NusaPenida_Jul2022_0115,24,23000,689,24000,719
NusaPenida_Jul2022_0115,25,24000,719,25000,749
NusaPenida_Jul2022_0115,26,25000,749,26000,779
NusaPenida_Jul2022_0115,27,26000,779,27000,809
NusaPenida_Jul2022_0115,28,27000,809,28000,839
NusaPenida_Jul2022_0115,29,28000,839,29000,869
NusaPenida_Jul2022_0115,30,29000,869,30000,899
PhuQuoc1_Jun2022_0070,1,0,0,1000,29
PhuQuoc1_Jun2022_0070,2,1000,29,2000,59
PhuQuoc1_Jun2022_0070,3,2000,59,3000,89
PhuQuoc1_Jun2022_0070,4,3000,89,4000,119
PhuQuoc1_Jun2022_0070,5,4000,119,5000,149
PhuQuoc1_Jun2022_0070,6,5000,149,6000,179
PhuQuoc1_Jun2022_0070,7,6000,179,7000,209
PhuQuoc1_Jun2022_0070,8,7000,209,8000,239
PhuQuoc1_Jun2022_0070,9,8000,239,9000,269
PhuQuoc1_Jun2022_0070,10,9000,269,10000,299
PhuQuoc1_Jun2022_0070,11,10000,299,11000,329
PhuQuoc1_Jun2022_0070,12,11000,329,12000,359
PhuQuoc1_Jun2022_0070,13,12000,359,13000,389
PhuQuoc1_Jun2022_0070,14,13000,389,14000,419
PhuQuoc1_Jun2022_0070,15,14000,419,15000,449
PhuQuoc1_Jun2022_0070,16,15000,449,16000,479
PhuQuoc1_Jun2022_0070,17,16000,479,16520,495
Tulamben2_Jun2022_0050,1,0,0,1000,29
Tulamben2_Jun2022_0050,2,1000,29,2000,59
Tulamben2_Jun2022_0050,3,2000,59,3000,89
Tulamben2_Jun2022_0050,4,3000,89,4000,119
Tulamben2_Jun2022_0050,5,4000,119,5000,149
Tulamben2_Jun2022_0050,6,5000,149,6000,179
Tulamben2_Jun2022_0050,7,6000,179,7000,209
Tulamben2_Jun2022_0050,8,7000,209,8000,239
Tulamben2_Jun2022_0050,9,8000,239,9000,269
Tulamben2_Jun2022_0050,10,9000,269,10000,299
Tulamben2_Jun2022_0050,11,10000,299,11000,329
Tulamben2_Jun2022_0050,12,11000,329,12000,359
Tulamben2_Jun2022_0050,13,12000,359,13000,389
Tulamben2_Jun2022_0050,14,13000,389,14000,419
Tulamben2_Jun2022_0050,15,14000,419,15000,449
Tulamben2_Jun2022_0050,16,15000,449,16000,479
Tulamben2_Jun2022_0050,17,16000,479,17000,509
Tulamben2_Jun2022_0050,18,17000,509,18000,539
Tulamben2_Jun2022_0050,19,18000,539,19000,569
Tulamben2_Jun2022_0050,20,19000,569,20000,599
Tulamben2_Jun2022_0050,21,20000,599,21000,629
Tulamben2_Jun2022_0050,22,21000,629,22000,659
Tulamben2_Jun2022_0050,23,22000,659,23000,689
Tulamben2_Jun2022_0050,24,23000,689,24000,719
Tulamben2_Jun2022_0050,25,24000,719,25000,749
Tulamben2_Jun2022_0050,26,25000,749,26000,779
Tulamben2_Jun2022_0050,27,26000,779,27000,809
Tulamben2_Jun2022_0050,28,27000,809,28000,839
Tulamben2_Jun2022_0050,29,28000,839,29000,869
Tulamben2_Jun2022_0050,30,29000,869,30000,899
Tulamben2_Jun2022_0050,31,30000,899,31000,929
Tulamben2_Jun2022_0050,32,31000,929,32000,959
Tulamben2_Jun2022_0050,33,32000,959,33000,989
Tulamben2_Jun2022_0050,34,33000,989,34000,1018
Tulamben2_Jun2022_0050,35,34000,1018,35000,1048
Tulamben2_Jun2022_0050,36,35000,1048,36000,1078
Tulamben2_Jun2022_0050,37,36000,1078,37000,1108
Tulamben2_Jun2022_0050,38,37000,1108,38000,1138
Tulamben2_Jun2022_0050,39,38000,1138,39000,1168
Tulamben2_Jun2022_0050,40,39000,1168,40000,1198
Tulamben2_Jun2022_0050,41,40000,1198,41000,1228
Tulamben2_Jun2022_0050,42,41000,1228,42000,1258
Tulamben2_Jun2022_0050,43,42000,1258,43000,1288
Tulamben2_Jun2022_0050,44,43000,1288,44000,1318
Tulamben2_Jun2022_0050,45,44000,1318,45000,1348
Tulamben2_Jun2022_0050,46,45000,1348,46000,1378
Tulamben2_Jun2022_0050,47,46000,1378,47000,1408
Tulamben2_Jun2022_0050,48,47000,1408,48000,1438
Tulamben2_Jun2022_0050,49,48000,1438,49000,1468
Tulamben2_Jun2022_0050,50,49000,1468,50000,1498
Tulamben2_Jun2022_0050,51,50000,1498,51000,1528
Tulamben2_Jun2022_0050,52,51000,1528,52000,1558
Tulamben2_Jun2022_0050,53,52000,1558,53000,1588
Tulamben2_Jun2022_0050,54,53000,1588,54000,1618
Tulamben2_Jun2022_0050,55,54000,1618,55000,1648
Tulamben2_Jun2022_0050,56,55000,1648,56000,1678
Tulamben2_Jun2022_0050,57,56000,1678,57000,1708
Tulamben2_Jun2022_0050,58,57000,1708,58000,1738
Tulamben2_Jun2022_0050,59,58000,1738,59000,1768
Tulamben2_Jun2022_0050,60,59000,1768,60000,1798
Tulamben2_Jun2022_0050,61,60000,1798,61000,1828
Tulamben2_Jun2022_0050,62,61000,1828,62000,1858
Tulamben2_Jun2022_0050,63,62000,1858,63000,1888
Tulamben2_Jun2022_0050,64,63000,1888,64000,1918
Tulamben2_Jun2022_0050,65,64000,1918,65000,1948
Tulamben2_Jun2022_0050,66,65000,1948,66000,1978
Tulamben2_Jun2022_0050,67,66000,1978,67000,2007
Tulamben2_Jun2022_0050,68,67000,2007,68000,2037
Tulamben2_Jun2022_0050,69,68000,2037,69000,2067
Tulamben2_Jun2022_0050,70,69000,2067,70000,2097
Tulamben2_Jun2022_0050,71,70000,2097,71000,2127
Tulamben2_Jun2022_0050,72,71000,2127,72000,2157
Tulamben2_Jun2022_0050,73,72000,2157,73000,2187
Tulamben2_Jun2022_0050,74,73000,2187,74000,2217
Padangbai_Jun2022_0010,1,0,0,1000,29
Padangbai_Jun2022_0010,2,1000,29,2000,59
Padangbai_Jun2022_0010,3,2000,59,3000,89
Padangbai_Jun2022_0010,4,3000,89,4000,119
Padangbai_Jun2022_0010,5,4000,119,5000,149
Padangbai_Jun2022_0010,6,5000,149,6000,179
Padangbai_Jun2022_0010,7,6000,179,7000,209
Padangbai_Jun2022_0010,8,7000,209,8000,239
Padangbai_Jun2022_0010,9,8000,239,9000,269
Padangbai_Jun2022_0010,10,9000,269,10000,299
Padangbai_Jun2022_0010,11,10000,299,11000,329
Padangbai_Jun2022_0010,12,11000,329,12000,359
Padangbai_Jun2022_0010,13,12000,359,13000,389
Padangbai_Jun2022_0010,14,13000,389,14000,419
Padangbai_Jun2022_0010,15,14000,419,15000,449
Padangbai_Jun2022_0010,16,15000,449,16000,479
Padangbai_Jun2022_0010,17,16000,479,17000,509
Padangbai_Jun2022_0010,18,17000,509,18000,539
Padangbai_Jun2022_0010,19,18000,539,19000,569
Padangbai_Jun2022_0010,20,19000,569,20000,599
Padangbai_Jun2022_0010,21,20000,599,21000,629
Padangbai_Jun2022_0010,22,21000,629,22000,659
